apple_label,semi_major_axis,semi_minor_axis,xc,yc,theta,area,perimeter,eccentricity,volume
34g.jpg,459.64,447.42,892.29,1264.22,2.45,646079.61,2849.75,0.23,180
34h.jpg,474.5,463.35,845.64,1233.68,1.54,690713.29,2946.46,0.22,180
35a.jpg,523.5,499.76,778.27,1429.04,2.85,821925.51,3215.11,0.3,200
35b.jpg,535.93,491.31,789.58,1432.97,0.16,827207.72,3228.7,0.4,200
35c.jpg,540.44,486.73,672.95,1500.61,0.1,826382.8,3229.14,0.43,200
35d.jpg,534.28,507.68,693.36,1389.17,0.47,852142.88,3273.96,0.31,200
35e.jpg,514.13,487.37,824.65,1416.52,0.39,787195.13,3146.87,0.32,200
35f.jpg,515.36,495.78,791.54,1356.98,2.99,802683.05,3176.87,0.27,200
35g.jpg,508.88,486.78,866.47,1427.67,2.49,778225.47,3128.37,0.29,200
35h.jpg,490.77,473.92,818.88,1311.06,2.0,730686.69,3030.89,0.26,200
36a.jpg,472.83,441.16,596.77,1430.39,0.16,655318.56,2872.25,0.36,150
36b.jpg,470.65,443.8,649.1,1436.65,0.08,656191.12,2873.43,0.33,150
36c.jpg,473.55,427.43,716.57,1435.07,0.36,635891.22,2832.37,0.43,150
36d.jpg,453.72,447.49,667.02,1364.73,1.29,637844.79,2831.25,0.17,150
36e.jpg,452.05,433.51,709.63,1369.11,2.86,615659.86,2782.39,0.28,150
36f.jpg,472.68,430.78,668.07,1423.58,3.02,639693.83,2839.83,0.41,150
36g.jpg,436.75,418.77,783.83,1396.42,0.41,574588.83,2687.99,0.28,150
36h.jpg,451.05,429.04,810.87,1430.0,0.17,607963.26,2765.33,0.31,150
37a.jpg,442.9,418.18,823.58,1513.59,1.97,581870.16,2705.74,0.33,150
37b.jpg,441.7,419.13,918.19,1466.51,2.01,581614.99,2704.87,0.32,150
37c.jpg,442.98,437.05,852.08,1452.9,1.46,608223.83,2764.72,0.16,150
37d.jpg,444.36,418.31,828.22,1405.36,1.45,583956.72,2710.77,0.34,150
37e.jpg,449.07,423.93,863.82,1403.94,1.58,598074.37,2743.17,0.33,150
37f.jpg,453.95,432.83,934.18,1428.25,1.75,617269.04,2786.29,0.3,150
37g.jpg,440.64,426.63,914.85,1325.14,0.3,590597.63,2724.81,0.25,150
37h.jpg,442.65,428.79,978.24,1324.33,0.32,596283.45,2737.88,0.25,150
38a.jpg,490.35,475.89,753.28,1646.5,1.37,733099.01,3035.7,0.24,180
38b.jpg,489.69,474.72,754.51,1645.29,1.37,730305.71,3029.95,0.25,180
38c.jpg,475.61,470.27,860.49,1622.3,2.53,702675.74,2971.62,0.15,180
38d.jpg,480.13,469.57,716.85,1582.33,2.05,708299.13,2983.69,0.21,180
38e.jpg,491.26,468.47,888.14,1634.96,1.99,723000.83,3015.49,0.3,180
38f.jpg,476.85,473.96,859.66,1595.16,0.93,710015.9,2987.05,0.11,180
38g.jpg,491.14,480.36,853.26,1637.68,0.86,741179.01,3052.16,0.21,180
38h.jpg,471.67,461.52,838.74,1509.21,0.21,683875.57,2931.78,0.21,180
38i.jpg,489.57,479.46,811.48,1397.17,0.58,737430.05,3044.39,0.2,180
39a.jpg,475.59,419.44,632.77,1234.84,3.03,626697.91,2814.61,0.47,155
39b.jpg,465.72,449.87,497.12,1264.83,0.29,658213.85,2876.64,0.26,155
39c.jpg,453.87,435.03,678.38,1315.1,2.83,620300.07,2792.88,0.29,155
39d.jpg,465.9,426.2,693.01,1239.44,3.07,623808.24,2803.99,0.4,155
39e.jpg,459.02,433.49,773.88,1257.43,0.06,625121.88,2804.49,0.33,155
39f.jpg,464.28,425.3,850.28,1190.68,2.87,620340.76,2796.06,0.4,155
39g.jpg,443.46,424.65,846.45,1183.59,2.01,591609.06,2727.57,0.29,155
39h.jpg,437.52,413.53,845.67,1213.43,0.76,568397.15,2674.17,0.33,155
40a.jpg,545.35,515.24,690.53,1145.36,2.05,882732.26,3332.59,0.33,240
40b.jpg,555.6,516.37,614.08,1134.49,2.49,901311.7,3368.83,0.37,240
40c.jpg,574.04,532.74,736.58,1237.91,2.21,960751.69,3478.28,0.37,240
40d.jpg,552.01,530.83,757.9,1212.93,0.19,920565.91,3402.18,0.27,240
40e.jpg,552.88,506.46,833.77,1162.3,0.54,879682.64,3329.61,0.4,240
40f.jpg,550.61,521.65,883.19,1053.28,1.5,902350.41,3369.23,0.32,240
40g.jpg,567.12,532.49,778.22,1155.03,2.56,948712.03,3455.38,0.34,240
40h.jpg,549.39,505.81,966.9,1115.5,1.98,873008.07,3316.42,0.39,240
41a.jpg,487.29,434.7,1016.66,1046.29,0.22,665471.65,2898.88,0.45,150
41b.jpg,469.01,466.5,845.44,1050.95,0.6,687356.39,2938.99,0.1,150
41c.jpg,477.5,463.19,1055.24,1015.71,2.39,694839.71,2955.44,0.24,150
41d.jpg,476.19,447.63,824.34,1029.81,2.59,669655.44,2902.97,0.34,150
41e.jpg,476.16,466.98,909.84,1058.71,0.81,698561.2,2963.04,0.2,150
41f.jpg,479.01,460.41,1081.5,1004.64,2.91,692841.36,2951.55,0.28,150
41g.jpg,482.1,434.03,984.42,1035.51,2.79,657368.51,2880.1,0.44,150
41h.jpg,482.85,455.36,803.36,858.18,0.92,690747.33,2948.11,0.33,150
42a.jpg,605.54,575.33,744.32,1170.45,0.45,1094498.02,3710.44,0.31,350
42b.jpg,597.73,574.51,808.97,1181.87,0.59,1078837.04,3683.08,0.28,350
42c.jpg,614.47,543.62,865.35,1101.96,0.16,1049410.62,3641.65,0.47,350
42d.jpg,623.49,571.56,830.48,1156.61,2.95,1119545.38,3756.13,0.4,350
42e.jpg,619.32,567.47,855.77,1142.08,2.95,1104098.83,3730.19,0.4,350
42f.jpg,607.95,546.41,858.22,1140.87,3.12,1043614.97,3629.12,0.44,350
42g.jpg,609.98,579.47,810.4,1111.46,0.72,1110434.78,3737.37,0.31,350
42h.jpg,602.42,577.31,881.25,936.23,0.77,1092604.1,3706.67,0.29,350
42i.jpg,594.67,536.24,923.86,963.91,2.47,1001800.29,3555.21,0.43,350
43a.jpg,469.64,451.66,730.07,1221.92,1.16,666387.07,2894.62,0.27,150
43b.jpg,464.16,443.69,742.95,1194.5,2.56,646994.8,2852.47,0.29,150
43c.jpg,480.82,443.32,714.13,1259.93,2.36,669663.85,2904.49,0.39,150
43d.jpg,476.43,455.94,732.16,1308.97,2.6,682426.49,2929.48,0.29,150
43e.jpg,477.56,450.32,732.7,1254.28,0.5,675610.36,2915.64,0.33,150
43f.jpg,481.22,447.38,723.39,1217.75,0.93,676343.91,2918.24,0.37,150
43g.jpg,454.77,448.0,786.73,1200.58,1.7,640067.63,2836.2,0.17,150
43h.jpg,458.77,443.84,909.42,1146.2,2.42,639698.28,2835.84,0.25,150
43i.jpg,469.62,452.02,847.63,1033.67,0.57,666888.93,2895.68,0.27,150
43j.jpg,464.41,435.07,809.01,1105.91,3.12,634751.1,2826.53,0.35,150
44a.jpg,494.91,470.07,807.23,1241.93,1.77,730866.1,3032.07,0.31,210
44b.jpg,509.19,487.39,743.77,1264.47,2.05,779651.49,3131.2,0.29,210
44c.jpg,492.39,474.15,827.77,1156.04,2.24,733461.19,3036.75,0.27,210
44d.jpg,492.13,466.4,893.28,1293.06,1.85,721093.62,3011.86,0.32,210
44e.jpg,495.48,475.51,811.97,1286.61,1.31,740175.02,3050.77,0.28,210
44f.jpg,499.07,471.03,887.59,1268.32,1.7,738509.06,3048.28,0.33,210
44g.jpg,484.63,472.57,832.07,1272.74,1.43,719489.03,3007.24,0.22,210
44h.jpg,510.41,474.46,800.94,1215.63,1.58,760792.5,3095.08,0.37,210
44i.jpg,492.32,462.9,868.13,1201.23,1.75,715958.12,3001.63,0.34,210
44j.jpg,502.47,484.29,975.02,1173.6,2.09,764476.1,3100.26,0.27,210
44k.jpg,491.86,472.34,960.91,1222.4,2.3,729878.66,3029.45,0.28,210
45a.jpg,528.73,481.34,778.15,1323.59,0.33,799532.38,3174.97,0.41,200
45b.jpg,514.6,485.19,649.24,1298.07,0.15,784392.8,3141.62,0.33,200
45c.jpg,507.66,480.32,768.87,1264.14,2.78,766051.14,3104.44,0.32,200
45d.jpg,504.03,479.73,713.48,1294.23,2.72,759620.1,3091.02,0.31,200
45e.jpg,508.49,487.04,785.81,1271.83,3.12,778031.9,3127.91,0.29,200
45f.jpg,521.87,466.63,833.72,1259.99,0.15,765038.93,3107.89,0.45,200
45g.jpg,477.6,462.03,812.02,1234.71,1.14,693236.32,2952.13,0.25,200
45h.jpg,492.95,486.55,813.55,1273.04,0.72,753490.99,3077.22,0.16,200
46a.jpg,534.22,490.08,612.81,1315.11,1.59,822513.77,3219.45,0.4,225
46b.jpg,525.37,500.38,729.97,1320.3,1.65,825882.17,3222.98,0.3,225
46c.jpg,534.06,502.79,652.97,1315.25,3.08,843583.68,3258.11,0.34,225
46d.jpg,542.05,513.75,680.06,1254.54,2.97,874872.35,3317.5,0.32,225
46e.jpg,529.39,524.72,726.78,1324.03,1.17,872681.18,3311.61,0.13,225
46f.jpg,523.9,503.57,827.48,1292.82,2.56,828822.5,3228.22,0.28,225
46g.jpg,527.76,499.45,803.85,1310.42,1.34,828103.36,3227.71,0.32,225
46h.jpg,528.08,484.03,855.51,1212.03,0.35,803010.03,3181.14,0.4,225
46i.jpg,541.72,498.82,890.5,1289.84,0.68,848937.14,3270.37,0.39,225
47a.jpg,537.24,505.71,759.52,1151.37,0.21,853527.32,3277.26,0.34,235
47b.jpg,546.18,494.58,793.44,1136.02,2.42,848637.24,3271.65,0.42,235
47c.jpg,544.14,500.88,747.84,1201.97,2.37,856252.15,3284.46,0.39,235
47d.jpg,536.96,507.7,787.74,1208.94,0.22,856447.72,3282.55,0.33,235
47e.jpg,537.79,482.18,796.71,1136.82,0.72,814656.74,3206.72,0.44,235
47f.jpg,543.64,506.96,813.55,1191.47,0.34,865819.67,3301.53,0.36,235
47g.jpg,506.37,492.19,820.85,1164.29,2.06,782994.39,3137.26,0.23,235
47h.jpg,533.25,518.09,780.69,1113.14,2.07,867932.03,3303.05,0.24,235
48a.jpg,459.39,434.32,787.74,1166.0,0.21,626809.2,2808.21,0.33,170
48b.jpg,463.9,443.59,857.32,1240.5,2.24,646481.55,2851.32,0.29,170
48c.jpg,465.53,447.72,873.25,1210.39,2.6,654801.82,2869.35,0.27,170
48d.jpg,493.51,444.99,749.38,1281.62,2.78,689915.29,2950.36,0.43,170
48e.jpg,465.36,455.72,879.61,1272.87,2.5,666250.87,2893.74,0.2,170
48f.jpg,458.13,430.18,795.56,1187.67,0.15,619138.96,2791.4,0.34,170
48g.jpg,465.55,454.79,599.65,1242.96,0.98,665154.87,2891.42,0.21,170
48h.jpg,466.23,453.85,673.97,1274.33,1.74,664758.54,2890.65,0.23,170
48i.jpg,461.13,439.58,840.3,1287.36,1.17,636806.24,2830.06,0.3,170
48j.jpg,461.48,440.0,840.51,1287.22,1.17,637901.78,2832.48,0.3,170
49a.jpg,509.44,472.07,801.64,1025.66,2.6,755527.86,3084.63,0.38,200
49b.jpg,491.2,461.82,775.08,1085.64,1.09,712663.71,2994.72,0.34,200
49c.jpg,493.36,474.94,891.09,1142.35,0.7,736123.91,3042.27,0.27,200
49d.jpg,495.0,460.02,785.35,1128.93,0.05,715367.28,3001.28,0.37,200
49e.jpg,502.49,481.45,791.73,1136.57,2.56,760021.11,3091.48,0.29,200
49f.jpg,505.52,478.15,903.79,1146.52,2.73,759375.25,3090.9,0.32,200
49g.jpg,503.09,461.04,823.67,1165.89,0.13,728673.75,3030.34,0.4,200
